user_id,product_id,event_type,quantity,event_at
482,12,purchase,3,2025-11-13 09:40:51.455646+00:00
238,36,cart,1,2025-11-13 09:41:51.455646+00:00
454,3,view,1,2025-11-13 09:52:51.455646+00:00
387,105,view,1,2025-11-13 09:59:51.455646+00:00
388,240,view,1,2025-11-13 10:06:51.455646+00:00
148,238,purchase,2,2025-11-13 10:23:51.455646+00:00
275,205,view,1,2025-11-13 10:30:51.455646+00:00
126,226,view,1,2025-11-13 10:54:51.455646+00:00
334,169,view,1,2025-11-13 10:59:51.455646+00:00
173,124,view,1,2025-11-13 11:01:51.455646+00:00
381,204,purchase,2,2025-11-13 11:04:51.455646+00:00
251,8,view,1,2025-11-13 11:31:51.455646+00:00
9,15,view,1,2025-11-13 11:55:51.455646+00:00
441,23,view,1,2025-11-13 12:01:51.455646+00:00
88,274,cart,1,2025-11-13 12:06:51.455646+00:00
285,37,view,1,2025-11-13 12:07:51.455646+00:00
291,273,view,1,2025-11-13 12:28:51.455646+00:00
297,143,view,1,2025-11-13 12:35:51.455646+00:00
194,169,view,1,2025-11-13 13:00:51.455646+00:00
114,56,view,1,2025-11-13 13:04:51.455646+00:00
201,275,purchase,2,2025-11-13 13:06:51.455646+00:00
451,61,view,1,2025-11-13 13:24:51.455646+00:00
136,293,cart,2,2025-11-13 13:58:51.455646+00:00
130,51,view,1,2025-11-13 14:08:51.455646+00:00
180,206,view,1,2025-11-13 14:10:51.455646+00:00
215,71,view,1,2025-11-13 14:16:51.455646+00:00
23,181,view,1,2025-11-13 14:20:51.455646+00:00
203,102,view,1,2025-11-13 14:21:51.455646+00:00
285,275,purchase,3,2025-11-13 14:27:51.455646+00:00
340,221,view,1,2025-11-13 14:42:51.455646+00:00
276,46,view,1,2025-11-13 15:27:51.455646+00:00
23,87,view,1,2025-11-13 15:28:51.455646+00:00
268,246,view,1,2025-11-13 15:37:51.455646+00:00
94,180,purchase,1,2025-11-13 16:02:51.455646+00:00
483,118,view,1,2025-11-13 16:05:51.455646+00:00
419,15,view,1,2025-11-13 16:30:51.455646+00:00
248,125,cart,2,2025-11-13 16:30:51.455646+00:00
236,266,view,1,2025-11-13 16:38:51.455646+00:00
467,172,view,1,2025-11-13 16:40:51.455646+00:00
393,26,view,1,2025-11-13 16:45:51.455646+00:00
449,220,cart,2,2025-11-13 16:53:51.455646+00:00
153,145,view,1,2025-11-13 17:04:51.455646+00:00
446,144,view,1,2025-11-13 17:10:51.455646+00:00
270,81,cart,1,2025-11-13 17:16:51.455646+00:00
139,254,view,1,2025-11-13 17:29:51.455646+00:00
94,283,view,1,2025-11-13 17:47:51.455646+00:00
160,293,view,1,2025-11-13 17:54:51.455646+00:00
310,126,view,1,2025-11-13 17:58:51.455646+00:00
28,34,purchase,2,2025-11-13 18:14:51.455646+00:00
291,236,view,1,2025-11-13 18:20:51.455646+00:00
450,206,purchase,1,2025-11-13 18:24:51.455646+00:00
396,134,view,1,2025-11-13 18:33:51.455646+00:00
344,139,view,1,2025-11-13 18:36:51.455646+00:00
114,207,view,1,2025-11-13 18:45:51.455646+00:00
81,98,view,1,2025-11-13 18:59:51.455646+00:00
194,143,view,1,2025-11-13 19:15:51.455646+00:00
411,145,view,1,2025-11-13 19:18:51.455646+00:00
360,104,view,1,2025-11-13 19:22:51.455646+00:00
495,127,view,1,2025-11-13 19:26:51.455646+00:00
80,273,view,1,2025-11-13 19:49:51.455646+00:00
128,132,view,1,2025-11-13 20:40:51.455646+00:00
226,205,view,1,2025-11-13 21:04:51.455646+00:00
128,251,cart,1,2025-11-13 21:17:51.455646+00:00
220,93,view,1,2025-11-13 21:31:51.455646+00:00
112,201,view,1,2025-11-13 21:43:51.455646+00:00
22,174,cart,2,2025-11-13 21:50:51.455646+00:00
279,17,view,1,2025-11-13 22:13:51.455646+00:00
445,31,view,1,2025-11-13 22:47:51.455646+00:00
381,94,purchase,2,2025-11-13 22:56:51.455646+00:00
396,168,view,1,2025-11-13 22:56:51.455646+00:00
196,13,view,1,2025-11-13 23:03:51.455646+00:00
318,61,view,1,2025-11-13 23:31:51.455646+00:00
202,95,view,1,2025-11-13 23:40:51.455646+00:00
138,96,view,1,2025-11-13 23:40:51.455646+00:00
40,156,view,1,2025-11-13 23:50:51.455646+00:00
86,251,view,1,2025-11-13 23:57:51.455646+00:00
304,120,view,1,2025-11-14 00:12:51.455646+00:00
68,299,view,1,2025-11-14 00:55:51.455646+00:00
443,23,cart,2,2025-11-14 01:07:51.455646+00:00
187,81,view,1,2025-11-14 01:16:51.455646+00:00
246,139,view,1,2025-11-14 01:44:51.455646+00:00
149,169,view,1,2025-11-14 01:58:51.455646+00:00
322,19,cart,2,2025-11-14 02:05:51.455646+00:00
300,286,view,1,2025-11-14 02:39:51.455646+00:00
26,139,cart,1,2025-11-14 02:52:51.455646+00:00
55,79,view,1,2025-11-14 03:00:51.455646+00:00
252,279,view,1,2025-11-14 03:20:51.455646+00:00
338,33,view,1,2025-11-14 03:22:51.455646+00:00
389,231,view,1,2025-11-14 03:32:51.455646+00:00
177,191,view,1,2025-11-14 03:32:51.455646+00:00
31,83,view,1,2025-11-14 03:44:51.455646+00:00
478,211,cart,1,2025-11-14 03:52:51.455646+00:00
299,96,cart,2,2025-11-14 04:02:51.455646+00:00
317,251,view,1,2025-11-14 04:24:51.455646+00:00
287,75,view,1,2025-11-14 04:29:51.455646+00:00
160,46,view,1,2025-11-14 04:29:51.455646+00:00
366,128,view,1,2025-11-14 04:41:51.455646+00:00
338,201,view,1,2025-11-14 04:49:51.455646+00:00
58,141,view,1,2025-11-14 04:50:51.455646+00:00
54,60,view,1,2025-11-14 04:51:51.455646+00:00
32,275,view,1,2025-11-14 04:59:51.455646+00:00
106,195,view,1,2025-11-14 05:07:51.455646+00:00
207,115,view,1,2025-11-14 05:11:51.455646+00:00
243,89,view,1,2025-11-14 05:22:51.455646+00:00
180,58,view,1,2025-11-14 05:27:51.455646+00:00
70,265,view,1,2025-11-14 05:31:51.455646+00:00
466,114,view,1,2025-11-14 05:36:51.455646+00:00
388,86,cart,2,2025-11-14 06:00:51.455646+00:00
423,99,view,1,2025-11-14 06:06:51.455646+00:00
20,206,view,1,2025-11-14 06:20:51.455646+00:00
120,169,view,1,2025-11-14 06:21:51.455646+00:00
75,220,view,1,2025-11-14 06:25:51.455646+00:00
57,241,view,1,2025-11-14 06:43:51.455646+00:00
339,119,cart,3,2025-11-14 06:55:51.455646+00:00
447,41,view,1,2025-11-14 07:02:51.455646+00:00
57,182,view,1,2025-11-14 07:07:51.455646+00:00
439,51,view,1,2025-11-14 07:12:51.455646+00:00
447,179,cart,3,2025-11-14 07:13:51.455646+00:00
350,36,view,1,2025-11-14 08:13:51.455646+00:00
200,134,view,1,2025-11-14 08:20:51.455646+00:00
329,139,view,1,2025-11-14 09:43:51.455646+00:00
197,181,view,1,2025-11-14 09:43:51.455646+00:00
56,276,view,1,2025-11-14 11:04:51.455646+00:00
6,206,view,1,2025-11-14 11:38:51.455646+00:00
134,53,view,1,2025-11-14 11:41:51.455646+00:00
203,22,view,1,2025-11-14 11:41:51.455646+00:00
419,224,view,1,2025-11-14 12:10:51.455646+00:00
297,42,view,1,2025-11-14 12:12:51.455646+00:00
260,251,view,1,2025-11-14 12:28:51.455646+00:00
156,169,view,1,2025-11-14 12:31:51.455646+00:00
86,217,cart,2,2025-11-14 12:31:51.455646+00:00
165,202,view,1,2025-11-14 12:54:51.455646+00:00
297,293,view,1,2025-11-14 13:37:51.455646+00:00
242,153,view,1,2025-11-14 13:53:51.455646+00:00
129,119,view,1,2025-11-14 13:57:51.455646+00:00
194,281,view,1,2025-11-14 13:57:51.455646+00:00
118,7,view,1,2025-11-14 14:03:51.455646+00:00
240,131,view,1,2025-11-14 14:07:51.455646+00:00
48,245,cart,3,2025-11-14 14:09:51.455646+00:00
20,282,view,1,2025-11-14 14:14:51.455646+00:00
434,133,view,1,2025-11-14 14:17:51.455646+00:00
322,120,view,1,2025-11-14 14:43:51.455646+00:00
438,178,view,1,2025-11-14 14:54:51.455646+00:00
243,158,view,1,2025-11-14 14:56:51.455646+00:00
304,134,view,1,2025-11-14 15:04:51.455646+00:00
231,149,view,1,2025-11-14 15:27:51.455646+00:00
401,207,view,1,2025-11-14 15:35:51.455646+00:00
178,241,view,1,2025-11-14 15:43:51.455646+00:00
230,286,view,1,2025-11-14 16:08:51.455646+00:00
91,221,cart,2,2025-11-14 16:22:51.455646+00:00
85,183,view,1,2025-11-14 16:29:51.455646+00:00
279,136,view,1,2025-11-14 16:44:51.455646+00:00
148,216,view,1,2025-11-14 16:48:51.455646+00:00
187,77,view,1,2025-11-14 16:56:51.455646+00:00
271,77,cart,1,2025-11-14 16:59:51.455646+00:00
342,285,view,1,2025-11-14 17:01:51.455646+00:00
78,258,view,1,2025-11-14 17:05:51.455646+00:00
485,218,view,1,2025-11-14 17:23:51.455646+00:00
421,185,view,1,2025-11-14 17:38:51.455646+00:00
43,277,view,1,2025-11-14 17:58:51.455646+00:00
41,286,view,1,2025-11-14 18:02:51.455646+00:00
112,100,view,1,2025-11-14 18:19:51.455646+00:00
139,178,view,1,2025-11-14 18:28:51.455646+00:00
340,256,view,1,2025-11-14 18:34:51.455646+00:00
480,200,purchase,1,2025-11-14 18:34:51.455646+00:00
220,193,cart,1,2025-11-14 18:39:51.455646+00:00
18,20,view,1,2025-11-14 18:47:51.455646+00:00
407,41,view,1,2025-11-14 19:13:51.455646+00:00
302,64,view,1,2025-11-14 19:14:51.455646+00:00
301,290,view,1,2025-11-14 19:24:51.455646+00:00
415,293,view,1,2025-11-14 19:51:51.455646+00:00
88,12,view,1,2025-11-14 19:52:51.455646+00:00
348,109,view,1,2025-11-14 20:25:51.455646+00:00
92,246,view,1,2025-11-14 20:59:51.455646+00:00
248,195,view,1,2025-11-14 21:21:51.455646+00:00
372,130,view,1,2025-11-14 21:22:51.455646+00:00
228,113,view,1,2025-11-14 21:47:51.455646+00:00
303,23,view,1,2025-11-14 21:50:51.455646+00:00
428,42,view,1,2025-11-14 21:51:51.455646+00:00
114,81,view,1,2025-11-14 22:09:51.455646+00:00
120,134,view,1,2025-11-14 22:17:51.455646+00:00
460,124,cart,3,2025-11-14 22:28:51.455646+00:00
421,219,view,1,2025-11-14 22:48:51.455646+00:00
296,117,view,1,2025-11-14 22:56:51.455646+00:00
22,97,view,1,2025-11-14 23:08:51.455646+00:00
207,200,purchase,2,2025-11-14 23:12:51.455646+00:00
342,182,view,1,2025-11-14 23:51:51.455646+00:00
188,249,view,1,2025-11-15 00:01:51.455646+00:00
215,78,view,1,2025-11-15 00:16:51.455646+00:00
92,250,view,1,2025-11-15 00:20:51.455646+00:00
496,276,view,1,2025-11-15 00:29:51.455646+00:00
344,241,view,1,2025-11-15 00:48:51.455646+00:00
168,188,cart,2,2025-11-15 01:14:51.455646+00:00
490,281,view,1,2025-11-15 01:23:51.455646+00:00
368,101,view,1,2025-11-15 01:24:51.455646+00:00
366,191,view,1,2025-11-15 01:32:51.455646+00:00
461,126,view,1,2025-11-15 01:44:51.455646+00:00
315,26,view,1,2025-11-15 02:07:51.455646+00:00
439,114,view,1,2025-11-15 02:26:51.455646+00:00
199,194,cart,1,2025-11-15 02:39:51.455646+00:00
227,245,purchase,1,2025-11-15 02:55:51.455646+00:00
15,10,view,1,2025-11-15 03:00:51.455646+00:00
22,113,view,1,2025-11-15 03:10:51.455646+00:00
112,229,view,1,2025-11-15 03:36:51.455646+00:00
265,250,view,1,2025-11-15 03:39:51.455646+00:00
342,234,view,1,2025-11-15 03:50:51.455646+00:00
30,3,view,1,2025-11-15 04:02:51.455646+00:00
144,145,cart,2,2025-11-15 04:07:51.455646+00:00
385,139,cart,2,2025-11-15 04:34:51.455646+00:00
139,83,view,1,2025-11-15 04:50:51.455646+00:00
112,69,view,1,2025-11-15 05:08:51.455646+00:00
404,296,view,1,2025-11-15 05:22:51.455646+00:00
42,241,view,1,2025-11-15 05:24:51.455646+00:00
177,93,view,1,2025-11-15 05:39:51.455646+00:00
374,88,view,1,2025-11-15 05:51:51.455646+00:00
320,231,view,1,2025-11-15 05:53:51.455646+00:00
113,80,view,1,2025-11-15 05:58:51.455646+00:00
489,185,view,1,2025-11-15 06:01:51.455646+00:00
340,192,cart,3,2025-11-15 06:10:51.455646+00:00
89,223,view,1,2025-11-15 06:18:51.455646+00:00
419,141,view,1,2025-11-15 06:18:51.455646+00:00
277,161,purchase,2,2025-11-15 06:50:51.455646+00:00
155,84,purchase,1,2025-11-15 06:53:51.455646+00:00
340,141,view,1,2025-11-15 07:14:51.455646+00:00
29,172,view,1,2025-11-15 07:19:51.455646+00:00
134,71,view,1,2025-11-15 07:27:51.455646+00:00
481,70,view,1,2025-11-15 07:27:51.455646+00:00
282,271,view,1,2025-11-15 07:40:51.455646+00:00
60,186,view,1,2025-11-15 07:48:51.455646+00:00
367,108,cart,1,2025-11-15 08:04:51.455646+00:00
69,295,view,1,2025-11-15 08:19:51.455646+00:00
167,195,cart,1,2025-11-15 08:31:51.455646+00:00
330,292,view,1,2025-11-15 08:39:51.455646+00:00
201,46,view,1,2025-11-15 08:49:51.455646+00:00
57,281,view,1,2025-11-15 08:50:51.455646+00:00
147,282,view,1,2025-11-15 08:55:51.455646+00:00
426,295,view,1,2025-11-15 09:16:51.455646+00:00
393,248,view,1,2025-11-15 09:28:51.455646+00:00
374,294,view,1,2025-11-15 09:35:51.455646+00:00
98,196,view,1,2025-11-15 09:54:51.455646+00:00
254,146,view,1,2025-11-15 10:14:51.455646+00:00
420,127,view,1,2025-11-15 10:16:51.455646+00:00
177,102,view,1,2025-11-15 10:26:51.455646+00:00
350,216,purchase,3,2025-11-15 10:34:51.455646+00:00
256,20,view,1,2025-11-15 11:13:51.455646+00:00
428,31,view,1,2025-11-15 11:18:51.455646+00:00
134,56,view,1,2025-11-15 11:29:51.455646+00:00
127,163,cart,2,2025-11-15 11:35:51.455646+00:00
291,68,cart,2,2025-11-15 11:35:51.455646+00:00
306,13,purchase,1,2025-11-15 11:38:51.455646+00:00
246,289,cart,3,2025-11-15 11:43:51.455646+00:00
12,72,view,1,2025-11-15 11:45:51.455646+00:00
410,195,view,1,2025-11-15 11:47:51.455646+00:00
393,122,view,1,2025-11-15 11:49:51.455646+00:00
276,215,view,1,2025-11-15 11:54:51.455646+00:00
391,146,cart,1,2025-11-15 12:00:51.455646+00:00
331,150,view,1,2025-11-15 12:15:51.455646+00:00
231,34,cart,2,2025-11-15 12:24:51.455646+00:00
456,58,view,1,2025-11-15 12:30:51.455646+00:00
120,48,view,1,2025-11-15 12:36:51.455646+00:00
55,143,cart,3,2025-11-15 12:36:51.455646+00:00
493,59,view,1,2025-11-15 12:45:51.455646+00:00
332,100,view,1,2025-11-15 12:45:51.455646+00:00
490,72,view,1,2025-11-15 12:51:51.455646+00:00
245,155,view,1,2025-11-15 13:03:51.455646+00:00
326,219,purchase,3,2025-11-15 13:12:51.455646+00:00
56,67,view,1,2025-11-15 13:31:51.455646+00:00
270,81,view,1,2025-11-15 14:02:51.455646+00:00
188,32,view,1,2025-11-15 14:07:51.455646+00:00
461,292,view,1,2025-11-15 14:23:51.455646+00:00
291,19,purchase,3,2025-11-15 14:34:51.455646+00:00
371,83,view,1,2025-11-15 14:46:51.455646+00:00
363,48,view,1,2025-11-15 14:53:51.455646+00:00
445,181,cart,1,2025-11-15 14:56:51.455646+00:00
222,130,view,1,2025-11-15 15:04:51.455646+00:00
104,115,view,1,2025-11-15 15:13:51.455646+00:00
377,69,view,1,2025-11-15 15:14:51.455646+00:00
206,262,view,1,2025-11-15 15:16:51.455646+00:00
294,282,view,1,2025-11-15 15:35:51.455646+00:00
409,76,view,1,2025-11-15 15:40:51.455646+00:00
33,96,cart,1,2025-11-15 15:40:51.455646+00:00
472,132,view,1,2025-11-15 15:46:51.455646+00:00
186,90,cart,3,2025-11-15 15:47:51.455646+00:00
331,189,view,1,2025-11-15 15:57:51.455646+00:00
240,77,view,1,2025-11-15 16:16:51.455646+00:00
142,291,view,1,2025-11-15 16:32:51.455646+00:00
450,294,view,1,2025-11-15 16:37:51.455646+00:00
109,215,view,1,2025-11-15 17:03:51.455646+00:00
461,10,cart,3,2025-11-15 17:09:51.455646+00:00
395,65,view,1,2025-11-15 17:42:51.455646+00:00
346,21,view,1,2025-11-15 17:48:51.455646+00:00
46,145,view,1,2025-11-15 18:01:51.455646+00:00
254,34,view,1,2025-11-15 18:07:51.455646+00:00
420,51,view,1,2025-11-15 18:09:51.455646+00:00
489,239,view,1,2025-11-15 18:17:51.455646+00:00
106,220,purchase,1,2025-11-15 18:20:51.455646+00:00
100,81,view,1,2025-11-15 18:42:51.455646+00:00
194,164,cart,1,2025-11-15 18:53:51.455646+00:00
374,141,view,1,2025-11-15 19:06:51.455646+00:00
189,165,cart,1,2025-11-15 19:14:51.455646+00:00
82,254,view,1,2025-11-15 19:16:51.455646+00:00
447,268,view,1,2025-11-15 19:19:51.455646+00:00
391,233,cart,1,2025-11-15 19:29:51.455646+00:00
467,61,view,1,2025-11-15 19:36:51.455646+00:00
438,141,view,1,2025-11-15 19:51:51.455646+00:00
245,7,cart,2,2025-11-15 19:56:51.455646+00:00
432,45,cart,2,2025-11-15 19:56:51.455646+00:00
125,289,view,1,2025-11-15 19:59:51.455646+00:00
119,260,view,1,2025-11-15 20:19:51.455646+00:00
411,163,view,1,2025-11-15 20:25:51.455646+00:00
447,124,view,1,2025-11-15 20:49:51.455646+00:00
426,153,cart,3,2025-11-15 21:00:51.455646+00:00
15,202,view,1,2025-11-15 21:17:51.455646+00:00
422,9,view,1,2025-11-15 21:17:51.455646+00:00
45,106,view,1,2025-11-15 21:20:51.455646+00:00
355,142,purchase,1,2025-11-15 21:26:51.455646+00:00
404,250,cart,1,2025-11-15 21:28:51.455646+00:00
387,80,purchase,1,2025-11-15 21:30:51.455646+00:00
453,149,view,1,2025-11-15 22:02:51.455646+00:00
189,229,view,1,2025-11-15 22:16:51.455646+00:00
72,61,view,1,2025-11-15 22:32:51.455646+00:00
172,29,cart,2,2025-11-15 22:41:51.455646+00:00
191,195,purchase,1,2025-11-15 22:57:51.455646+00:00
341,238,view,1,2025-11-15 23:13:51.455646+00:00
29,135,view,1,2025-11-15 23:19:51.455646+00:00
152,197,view,1,2025-11-15 23:24:51.455646+00:00
475,187,view,1,2025-11-15 23:30:51.455646+00:00
355,83,view,1,2025-11-15 23:48:51.455646+00:00
431,270,view,1,2025-11-15 23:55:51.455646+00:00
349,250,view,1,2025-11-16 00:01:51.455646+00:00
70,62,view,1,2025-11-16 00:02:51.455646+00:00
385,119,view,1,2025-11-16 00:06:51.455646+00:00
65,140,cart,1,2025-11-16 00:11:51.455646+00:00
3,219,view,1,2025-11-16 00:17:51.455646+00:00
497,66,view,1,2025-11-16 00:40:51.455646+00:00
373,215,purchase,1,2025-11-16 00:48:51.455646+00:00
189,281,view,1,2025-11-16 00:57:51.455646+00:00
37,281,view,1,2025-11-16 01:07:51.455646+00:00
367,141,view,1,2025-11-16 01:08:51.455646+00:00
122,39,view,1,2025-11-16 01:34:51.455646+00:00
218,209,view,1,2025-11-16 01:55:51.455646+00:00
46,185,view,1,2025-11-16 01:58:51.455646+00:00
145,180,purchase,2,2025-11-16 02:08:51.455646+00:00
61,129,view,1,2025-11-16 02:17:51.455646+00:00
236,256,view,1,2025-11-16 03:13:51.455646+00:00
375,289,view,1,2025-11-16 03:24:51.455646+00:00
456,172,view,1,2025-11-16 04:11:51.455646+00:00
236,267,view,1,2025-11-16 04:20:51.455646+00:00
133,9,view,1,2025-11-16 04:36:51.455646+00:00
377,192,view,1,2025-11-16 04:47:51.455646+00:00
381,93,view,1,2025-11-16 05:37:51.455646+00:00
265,10,view,1,2025-11-16 05:44:51.455646+00:00
178,270,purchase,2,2025-11-16 05:51:51.455646+00:00
35,101,view,1,2025-11-16 06:17:51.455646+00:00
81,296,view,1,2025-11-16 06:19:51.455646+00:00
87,91,view,1,2025-11-16 06:23:51.455646+00:00
23,27,view,1,2025-11-16 06:37:51.455646+00:00
444,293,view,1,2025-11-16 07:05:51.455646+00:00
182,123,view,1,2025-11-16 07:33:51.455646+00:00
96,105,view,1,2025-11-16 07:38:51.455646+00:00
174,208,view,1,2025-11-16 07:40:51.455646+00:00
414,133,cart,2,2025-11-16 07:44:51.455646+00:00
427,169,view,1,2025-11-16 08:13:51.455646+00:00
297,147,view,1,2025-11-16 08:16:51.455646+00:00
463,103,view,1,2025-11-16 08:17:51.455646+00:00
371,53,view,1,2025-11-16 08:17:51.455646+00:00
238,182,view,1,2025-11-16 08:28:51.455646+00:00
437,293,view,1,2025-11-16 08:29:51.455646+00:00
466,34,view,1,2025-11-16 08:30:51.455646+00:00
487,162,view,1,2025-11-16 08:40:51.455646+00:00
90,253,view,1,2025-11-16 08:45:51.455646+00:00
26,7,view,1,2025-11-16 09:15:51.455646+00:00
235,264,view,1,2025-11-16 09:21:51.455646+00:00
333,188,view,1,2025-11-16 09:29:51.455646+00:00
382,7,view,1,2025-11-16 09:45:51.455646+00:00
487,87,view,1,2025-11-16 09:45:51.455646+00:00
230,268,view,1,2025-11-16 09:45:51.455646+00:00
5,225,view,1,2025-11-16 09:54:51.455646+00:00
452,74,view,1,2025-11-16 10:15:51.455646+00:00
193,167,view,1,2025-11-16 10:17:51.455646+00:00
183,243,view,1,2025-11-16 10:22:51.455646+00:00
464,137,cart,2,2025-11-16 10:26:51.455646+00:00
38,190,view,1,2025-11-16 10:32:51.455646+00:00
19,218,cart,2,2025-11-16 10:38:51.455646+00:00
5,107,view,1,2025-11-16 10:43:51.455646+00:00
314,41,view,1,2025-11-16 10:49:51.455646+00:00
88,254,view,1,2025-11-16 10:57:51.455646+00:00
287,161,view,1,2025-11-16 11:28:51.455646+00:00
130,256,view,1,2025-11-16 11:41:51.455646+00:00
201,68,view,1,2025-11-16 11:46:51.455646+00:00
121,300,view,1,2025-11-16 11:51:51.455646+00:00
413,97,cart,2,2025-11-16 11:52:51.455646+00:00
287,128,view,1,2025-11-16 12:08:51.455646+00:00
363,162,view,1,2025-11-16 12:13:51.455646+00:00
23,67,view,1,2025-11-16 12:23:51.455646+00:00
242,43,cart,2,2025-11-16 12:35:51.455646+00:00
56,201,view,1,2025-11-16 12:41:51.455646+00:00
80,174,view,1,2025-11-16 12:49:51.455646+00:00
99,141,cart,1,2025-11-16 12:51:51.455646+00:00
450,135,cart,1,2025-11-16 12:57:51.455646+00:00
246,4,cart,2,2025-11-16 12:57:51.455646+00:00
496,117,view,1,2025-11-16 13:16:51.455646+00:00
294,35,cart,1,2025-11-16 13:19:51.455646+00:00
44,270,cart,1,2025-11-16 13:29:51.455646+00:00
330,98,view,1,2025-11-16 13:39:51.455646+00:00
170,169,view,1,2025-11-16 13:46:51.455646+00:00
165,51,view,1,2025-11-16 13:50:51.455646+00:00
353,182,view,1,2025-11-16 13:57:51.455646+00:00
291,49,cart,2,2025-11-16 14:07:51.455646+00:00
171,98,cart,2,2025-11-16 14:16:51.455646+00:00
180,31,view,1,2025-11-16 14:50:51.455646+00:00
399,287,purchase,2,2025-11-16 14:51:51.455646+00:00
308,174,view,1,2025-11-16 14:51:51.455646+00:00
419,124,cart,2,2025-11-16 15:14:51.455646+00:00
178,264,purchase,2,2025-11-16 15:41:51.455646+00:00
341,293,cart,1,2025-11-16 15:47:51.455646+00:00
447,286,view,1,2025-11-16 16:03:51.455646+00:00
41,37,cart,1,2025-11-16 16:09:51.455646+00:00
467,95,view,1,2025-11-16 16:22:51.455646+00:00
144,274,view,1,2025-11-16 16:41:51.455646+00:00
218,259,cart,2,2025-11-16 16:51:51.455646+00:00
44,296,view,1,2025-11-16 17:01:51.455646+00:00
437,184,purchase,2,2025-11-16 17:12:51.455646+00:00
487,10,view,1,2025-11-16 17:12:51.455646+00:00
42,36,view,1,2025-11-16 17:22:51.455646+00:00
319,92,view,1,2025-11-16 17:36:51.455646+00:00
396,17,view,1,2025-11-16 17:41:51.455646+00:00
427,56,purchase,3,2025-11-16 17:42:51.455646+00:00
206,136,view,1,2025-11-16 17:45:51.455646+00:00
350,102,view,1,2025-11-16 17:55:51.455646+00:00
187,182,cart,2,2025-11-16 18:00:51.455646+00:00
25,286,view,1,2025-11-16 18:01:51.455646+00:00
236,217,cart,2,2025-11-16 18:11:51.455646+00:00
267,89,purchase,2,2025-11-16 18:28:51.455646+00:00
160,298,view,1,2025-11-16 18:39:51.455646+00:00
327,58,cart,1,2025-11-16 19:01:51.455646+00:00
178,234,view,1,2025-11-16 19:10:51.455646+00:00
17,48,view,1,2025-11-16 19:29:51.455646+00:00
174,39,cart,3,2025-11-16 19:29:51.455646+00:00
140,95,cart,3,2025-11-16 19:36:51.455646+00:00
284,210,cart,3,2025-11-16 19:39:51.455646+00:00
134,260,view,1,2025-11-16 19:50:51.455646+00:00
220,194,view,1,2025-11-16 20:01:51.455646+00:00
153,227,view,1,2025-11-16 20:07:51.455646+00:00
179,81,view,1,2025-11-16 20:08:51.455646+00:00
276,261,view,1,2025-11-16 20:15:51.455646+00:00
22,53,view,1,2025-11-16 20:26:51.455646+00:00
55,192,view,1,2025-11-16 20:43:51.455646+00:00
185,201,view,1,2025-11-16 20:50:51.455646+00:00
31,7,view,1,2025-11-16 20:54:51.455646+00:00
